name,brand,category,description,image_url,rating,review_count
Oral-B Pro-Health Stages Doc McStuffins Soft Toothbrush,Oral-B,Personal Care > Oral Care > Kids Oral Care,"See their smiles come to life. The Oral-B Pro-Health Stages manual toothbrush featuring Disney Doc McStuffins and friends is the perfect kids toothbrush for a healthy, feel-good clean. As their oral health evolves, children will lose some baby teeth as their permanent teeth start to grow. Oral-B Pro-Health Stages manual kids toothbrush featuring Disney Doc McStuffins and friends is the ideal size to surround and clean pearly whites and help reach tricky back teeth while protecting tender gums. Best of all, it is compatible with the interactive Disney Magic Timer App by Oral-B to help kids brush for a dentist-recommended 2 minutes. Disney Doc McStuffins toothbrush for children Makes brushing fun by featuring Disney Doc McStuffins and her friends Compatible with the Disney Magic Timer App by Oral-B to help kids brush longer starting today; Cushioned Brush Head is designed to help protect tender gums Power Tip bristles designed to help clean hard-to-reach back teeth; Handle Stabilizer helps keep the toothbrush steady when set down Use with Crest Pro-Health Stages Disney Doc McStuffins toothpaste and bring their smiles to life; 1 (one) Oral-B Pro-Health Stages Disney Doc McStuffins manual toothbrush for kids",https://i5.walmartimages.com/asr/76ae9dee-66cc-4e34-b24f-8ddf7cc3b09e_1.9535bf924247bdf2d5fd8d5cd277e858.jpeg | https://i5.walmartimages.com/asr/692041c2-a18a-4bd5-843d-aec6c444a0b4_1.893dbe1ab25be6120dcf96cbdb09c130.jpeg | https://i5.walmartimages.com/asr/569a5e82-421c-41d4-b4e6-4bc9c6ef21f3_1.ca3e7e17809ee26ed109d792f14300ec.jpeg | https://i5.walmartimages.com/asr/76113543-4324-4a57-aee9-218fb9b2a68e_1.7cd899e468db463045f644f758446644.jpeg | https://i5.walmartimages.com/asr/4ad8faa6-40bd-4c85-8e52-35831d52487d_1.203ae151b6f56a6b0dd4a5f499ad471d.jpeg,0.0,2.0
"Banana Boat Summer Color Body Self-Tanner Lotion, Lt/Med, 6 oz",Banana Boat,Personal Care > Sun Care > Self-Tanners & Bronzers,"Look like summer all year round. Get golden brown with this tinted lotion. Slather it on without worry â€“ its streak-free and dries in minutes. Its Self Adjusting ColorÂ formula lets you control the shade of your luscious tan. Banana Boat Summer Color Self-Tanning Lotion gives you a RADIANT, DEEP, SUMMER TAN all year long. With our SELF ADJUSTING COLOR FORMULA, it lets you CONTROL THE SHADE OF YOUR TAN. Banana Boat Summer Color Self-Tanning lotion is OIL-FREE and enriched with ALOE and VITAMIN E, to nourish your skin. The TINTED LOTION allows you to SEE WHERE YOU HAVE APPLIED for streak-free color. Banana Boat Summer Color Body Self-Tanner Lotion, Lt/Med, 6 oz: SELF ADJUSTING COLOR FORMULA lets you CONTROL THE SHADE OF YOUR TAN OIL-FREE and contains ALOE and VITAMIN E TINTED LOTION to SEE WHERE YOU HAVE APPLIED for streak-free color P R O T E C T T H E ✹ F U N TRY NEW THINGS CLIMB TREES HUNT FOR BUGS MAKE MUDPIES DREAM BIG PLAY OUTSIDE JUMP IN PUDDLES BUILD A FORT READ GREAT BOOKS RUN BAREFOOT",https://i5.walmartimages.com/asr/472b3cad-2a1e-4d7d-974c-827564547057_1.6fd11a1abf0b6d402bb9b3f977ef690b.jpeg | https://i5.walmartimages.com/asr/6cf9a2f6-0027-4690-8245-7c8b0aa9bf3b_1.7ad54f4e4732cd94014edf42475355cb.jpeg | https://i5.walmartimages.com/asr/64b770e1-5c3d-4f57-a570-2a5158dabe0c_1.003d4381ea60a63d9937964f6e1dffbd.jpeg | https://i5.walmartimages.com/asr/75788916-b647-458e-b84e-69ab7b2a7a89_1.375d63330ca94a6d145c9f59e5cc9273.jpeg | https://i5.walmartimages.com/asr/741cdec7-1bce-4886-9f66-12e307cfbe59_1.857de5c3438427e8e2d28857f7e5e730.jpeg | https://i5.walmartimages.com/asr/81691117-ac5c-46b6-8ddb-8dca0390d598_1.8f03a7f03f0de5262941d34ccad26660.jpeg | https://i5.walmartimages.com/asr/9664650e-69f1-4288-bbb3-9d00293c5a46_1.d8df3bacad486fd83a8b300b19f624b5.jpeg,2.1,608.0
"Dr Teals Exfoliant Foot Scrub Epsom Salt, 6 oz.",Dr Teal's,Health > Massage > Spa & Relaxation,"Dr Teals Gentle Foot Exfoliant is specially formulated with Pure Epsom Salt to exfoliate away rough, dry skin. Enriched with Aloe Vera & Coconut Oil, this scrub will leave your feet touchably softer and rejuvenated. Gentle Foot Exfoliant formulated with Pure Epsom Salt, Aloe & Coconut Oil to smoothe away rough dry skin. Softens and heals calluses, leaving feet touchably softer",https://i5.walmartimages.com/asr/0779b6e7-75ba-476d-bc15-7cce40f54436_1.b9d12b07f7f33d5707ca9fe3527a905a.jpeg | https://i5.walmartimages.com/asr/5700cb5c-cb7d-4f60-a991-931c48d4bc53_1.c38cbcbc23bc729f4e2ffb35849b1369.jpeg | https://i5.walmartimages.com/asr/3db45912-1e4f-4052-8d9c-4c149f5de0b4_1.d766a97db31a5935430da744d145d520.jpeg | https://i5.walmartimages.com/asr/64cdf2ba-5fac-4b79-a051-7157499e4b66_2.3b8e5f36d38832235885b36fdc252f95.png | https://i5.walmartimages.com/asr/f905f4f4-b9ac-45f4-904d-9d09e91bc865_2.aae0fce5cbdf2fd1ee90fda8c26324b7.png,4.9,19.0
"Sally Hansen Mega Strength Nail Polish Lacquer, She Ro, 0.40 Fl. Oz.",Sally Hansen,Beauty > Nail Care > Nail Polish > Sally Hansen Nail Polish,Mega Strength? Mega Strength. Our Strongest Formula. Strengths your nails while you wear.,https://i5.walmartimages.com/asr/023bfe2c-7ca3-4ec4-a7c2-ddf8c70a3e4b_1.dac98aaa96152bb4b0255a008b7ab1f9.jpeg | https://i5.walmartimages.com/asr/e866df4f-c676-4c5e-86f2-a1034439680c_1.25645b6511e6ae8b62a4537856ec91ee.jpeg | https://i5.walmartimages.com/asr/cc1a809f-a56f-4836-8f49-1446b9c6adc0_1.9d499ad158b9a6c94a98c9e268778917.jpeg | https://i5.walmartimages.com/asr/99f1bb44-2c9e-46ac-a50d-524e8e7180ff_1.4606fbe049003497c3cfb14c6c3044c3.jpeg | https://i5.walmartimages.com/asr/9b34bb09-9c5f-4630-8e3a-4d1d688cc85a_1.6281fbd922e7fa43c19792e91f2b7dd7.jpeg,4.0,26.0
"Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow, 16 Count",Tide,Household Essentials > Laundry > Laundry Detergents,"Tide PODS laundry detergent pacs offer surprisingly powerful clean in 1 step. Combining super concentrated detergent, extra odor fighters, and extra stain removers, each capsule cleans, freshens, and rejuvenates clothes for brighter brights and whiter whites. Small yet powerful, Tide PODS delivers 10x cleaning power* in a convenient, pre-measured unit dose form. Also, thanks to the special film and HE Turbo technology with quick-collapsing suds, the capsules dissolve completely in all temperatures and do not produce excess suds. The Spring Meadow scent is infused with with fresh floral notes to help keep your clothes smelling great. More than just a liquid in a pouch, Tide PODS delivers a surprisingly powerful clean in 1 step. * Stain Removal of 1 dose vs. 10X doses of the leading liquid bargain brand Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow, 16 count: Surprisingly powerful clean in 1 step 3-in-1 laundry pacs: super concentrated detergent, extra odor fighters, extra stain removers 10X cleaning power (Stain removal of one Tide PODS in quick cycle vs. 10 doses of the leading bargain liquid detergent, base variant, in normal wash cycle) Dissolves completely in any water conditions Works in all washing machines Keep out of reach of children",https://i5.walmartimages.com/asr/0cd732e0-8229-4813-937e-75d6fe47d3f4.b76a9dd2d5ca18f909a26d538ab75145.jpeg | https://i5.walmartimages.com/asr/57ec9f7d-b6e4-427b-868d-a3528d9415d2.625d5da436c87ff4d22d447bdfa4dea4.jpeg | https://i5.walmartimages.com/asr/2a8022de-1d8f-42f2-a31f-b68de7ef6c6e.112b435c41a52b4ab529a95fe05b4936.jpeg | https://i5.walmartimages.com/asr/8b9166b0-d649-47fd-a0b5-ef7abf423ba0.cf0121bb80db582da803f9a0ff2eef77.jpeg | https://i5.walmartimages.com/asr/582e457c-a098-4a44-a9fd-9b8b9ef9ed0c.84533a91fd2e319032cdcbbf3358ccd6.jpeg | https://i5.walmartimages.com/asr/7bb31479-b5b5-4568-a761-212a8e7a4c73.a90aeaceef3b1cfe5f6b291f5c149e34.jpeg | https://i5.walmartimages.com/asr/88970319-1933-4daf-886f-2270cd4d22e7.3609f4a32623bd6c96b54476d71076f3.jpeg | https://i5.walmartimages.com/asr/921bb9b8-702c-4b76-b469-5f332f4019b9.f2c3995dda3261e4015692368d343bf4.jpeg | https://i5.walmartimages.com/asr/1070b89f-c364-475b-a705-526de989db52.56edeab819bcc746ea58a9982bd64548.jpeg,4.3,10561.0
"Toms Of Maine Wicked Cool Fluoride Toothpaste Mild Mint, 4.2 OZ",Tom's of Maine,Personal Care > Oral Care > Kids Oral Care,"TomsÂ Of Maine Wicked Coolâ„¢ Fluoride Toothpaste Mild Mint. Since 1970. No artificial colors, preservatives, flavors, or sweeteners like saccharin. Fights cavities, strengthens enamel and freshens breath. Dye free. BPA free. Toms of Maine Natural Wicked Cool Mild Mint Fluoride Toothpaste Since 1970 ADA accepted American Dental Association Fights cavities Strengthens enamel Freshens breath Dye free Safe for kids ages 8+ Kosher No artificial colors, preservatives, flavors, or sweeteners like saccharin BPA free tubes Comes in single and 3 pack options; each tube contains 4.2 oz",https://i5.walmartimages.com/asr/00d8702c-91de-426e-9a3b-009a1e687da4_1.64ce83cb7f4a0b69ada2e1403fd06618.jpeg | https://i5.walmartimages.com/asr/cc54c898-2d26-4275-abc8-7cc12e13f773_1.4cd4e20854783fa150acc88a1f6d7ce2.jpeg | https://i5.walmartimages.com/asr/0827172a-df54-4e79-9573-e9ae2f9c6b2b_1.33dd277fa2e7d7b5d1b1c8f43486dc72.jpeg | https://i5.walmartimages.com/asr/fb9c1249-b760-45fc-a74f-3167f9e8af4c_1.4c13e6a0c5e80ebc653052b89cea5a00.png | https://i5.walmartimages.com/asr/47aefaca-3c48-45a8-8902-eec0ba95a724_1.088dada3235eba075666d394091c7c94.png | https://i5.walmartimages.com/asr/ba6c9ebc-f0bf-41b7-a9e8-3ff8bf55f018_1.c65ad736b1c893783a36bb17a28738e2.png,0.0,24.0
Unique Bargains Solid Color Microfiber Pillow Shams Set of 2 Khaki Queen,Unique Bargains,Shop by Brand > All Departments > Unique Bargains,"Made of microfiber fabric. Unique Bargains Pillow Shams offers not only a soft and comfortable texture, but also great protection for your pillows. High density woven fabric, envelope closure design. These pillow cases are smooth with good breathability. Numerous color options are provided to match your furniture and home decor. Microfiber - Machine wash in cold water, do not tumble dry, do not bleach. Please use mild detergent. Wash inside out and with similar colors. Please make sure the pillowcases fit your pillow size before purchasing and allow for slight color difference due to monitor resolution variations and studio light brightness. Unique Bargains Solid Color Microfiber Pillow Shams Set of 2 Made of 1800D microfiber fabric Boudoir size - 12&quot x 16&quot / 31x41cm Standard size - 20&quot x 26&quot/ 51x66cm Queen size - 20&quot x 30&quot / 51x76cm King size - 20&quot x 36&quot / 51x91cm Envelope closure type Luxury workmanship makes more skin friendly Includes set of 2 pillow shams only, pillow does not included",https://i5.walmartimages.com/asr/7cd0d149-4caf-4bd4-8b69-8619227b805d.189fd739e3f1b2ae25806a6de60aacc3.jpeg | https://i5.walmartimages.com/asr/2725e8e8-4228-43f5-82ee-629cb659838b.60b6efb51b84b668b39691b0f4e1f3a2.jpeg | https://i5.walmartimages.com/asr/5471cc37-5f92-476a-b657-9c4065281ee9.999f716636187c84ab14734197e6862e.jpeg | https://i5.walmartimages.com/asr/55dde369-0654-490f-a24a-dcfd8f913a71.7fc852b459f8e723ab93f65a3189b271.jpeg | https://i5.walmartimages.com/asr/4a23fada-d7df-4707-bedd-e52cf114637c.8c49d0b6e478a4f4f9d4af0388f2c2bf.jpeg | https://i5.walmartimages.com/asr/193b9b72-f7d8-485d-998f-fc37a2006044.130ef1448478ff6a8343c57e0a8cbf65.jpeg | https://i5.walmartimages.com/asr/d467f635-6b3e-4be8-b48e-80358b3dd270.48119ffe9f1439a6a174cda02ed2710e.jpeg | https://i5.walmartimages.com/asr/e26340b1-e9f6-4f3d-b37d-d28cf8f89a41.f2ed4bc2fe0a22e9f530eb50b8e6b099.jpeg,5.0,3.0
"John Frieda Frizz Ease Flawlessly Straight Conditioner, for Instantly Easy Straight Styling, Keratin Infused Conditioner, 8.45 fl oz",John Frieda,Beauty > Hair Care > Conditioner > All Conditioner,"Straight styles start in the shower. John Frieda Frizz Ease Flawlessly Straight Conditioner helps to control frizz and improves manageability for easier straight styling with a deep conditioning treatment. Ideal for curly and wavy hair types but suitable for anyone with frizzy hair, it leaves hair smooth, soft and frizz-free. For best results, use daily with other hair care products in your routine or every time you wash with John Frieda Frizz Ease Flawlessly Straight Shampoo. BLOCKS FRIZZ AND IMPROVES MANAGEABILITY - Flawlessly Straight Conditioner is formulated to lock in essential hydration, soften disagreeable hair, and fight against frizzy fibers to make straightening and styling easier. FORMULATED WITH KERATIN OIL - Our hair conditioner features Keratin and nourishes the unruly textures for softened, shiny hair. EASY STRAIGHT STYLING - Get the silky smooth finish youve been looking for without the stress from unruly hair. SAFE FOR COLOR TREATED HAIR - Flawlessly Straight Conditioner is safe for color treated hair. NEW LIFE TO YOUR HAIR - Enhance shine while making your hair healthy looking and ensuring frizz and humidity protection.",https://i5.walmartimages.com/asr/bf4ca117-d2f1-4c88-b185-98a2e1d7b30b_1.f83c01c0d95aa60eb3177aa045d3d060.jpeg | https://i5.walmartimages.com/asr/ac8c29a6-9c6f-41de-b10a-55842afd41f7_1.fea287b8881dc3cb121dd6f4c482c627.jpeg | https://i5.walmartimages.com/asr/7c630291-6439-41d6-b007-051085dbc66c_1.b56f86b16d383f71a9747b8e00510e42.jpeg,4.8,47.0
"Eve Hansen Organic Eucalyptus Oil, 4 Oz",Eve Hansen,Premium Beauty > Premium Bath & Body > Premium Essential Oils & Aromatherapy,,https://i5.walmartimages.com/asr/c7055560-a41f-437a-a0ce-7ca73f37649f_1.ccf7e1df177600ebd6ac04d1199f739f.jpeg | https://i5.walmartimages.com/asr/dda4cb4c-3187-4d62-a208-06d7f1c1608a_1.53d8f52902ec037065517adb0979b562.jpeg,0.0,5.0
LOreal Skin Expertise RevitaLift Complete Eye Anti-Wrinkle & Firming Cream 0.50 oz (Pack of 2),L'Oreal Paris,Beauty > Skin Care > Moisturizers > Anti Aging Cream,"Free Shipping Pack of 2 Pack of 2 for the UPC: 071249104613 Because youre worth it.Eye CreamLorealActive Ingredients:Aqua/Water; Cyclopentasiloxane; Cyclopentasiloxane; Glycerin; C12-15 Alkyl Benzoate; Butyrospermum Parkii Butter/Shea Butter; Stearic Acid; Palmitic Acid; PEG-100 Stearate; Glyceryl Stearate; PEG-20 Stearate; Stearyl Alcohol; Paraffin; Glycine Soja Protein/Soybean Protein; Triethanolamine; Caffeine; Isohexadecane; Helianthus Annuus Seed Oil/Sunflower Seed Oil; Phenethyl Alcohol; Hydrolyzed Elastin/Hydrolyzed Elastin; Hydrolyzed Soy Protein; Acetyl Trifluoromethylphenyl Valylglycine; Polysorbate 80; Acrylamide/Sodium Acryloyldimethyltaurate Copolymer; Acrylates Copolymer; Cetyl Alcohol; Retinyl Palmitate; Methylparaben; Chlorhexidine Digluconate; Ethylparaben; Sodium Dehydroacetate; ChlorphenesinUse AM and PM alone, under make-up, or layer as needed.Uses:Opthalmologist tested. Dermatologist tested. Safe for contact lens wearers. Non-greasy. Fragrance free. Innovation: Innovative formula with breakthrough Elastin Complex reduces the appearance of eye are wrinkles and helps to improve skins elasticity. Intense multi-action benefits. Advanced anti-wrinkle action: With Pro-Retinal A, a powerful anti-wrinkle ingredient known to accelerate skin renewal. Reduces the appearance of wrinkles. Advanced firming action: Elastin complex contains elastin, similar to that found in skin, and a patented ingredient resulting from 5 years of research that is shown to protect the skins elastin fibers.* Day after day, the skin around the eyes feels firmer and looks younger. Advanced Revitalizing Action: Visibly reduces the appearance of dark circles, making the skin around the eyes look brighter, and minimizes the appearance of puffiness. Provides 24-hour hydration and soothes dryness. *In-vitro testing.DISCONTINUE IN CASE OF IRRITATION.",https://i5.walmartimages.com/asr/619e9586-31f0-4d37-87d3-829fcc9fc799_1.ac0c177050715138c20fb430156a0019.jpeg,0.0,3.0
"Rimmel Stay Matte Liquid Lip Colour, Strapless, 0.21 oz",Rimmel,Beauty > Beauty by Top Brands > Rimmel > Rimmel Lip Makeup,"Stay Matte Liquid Lip Colour delivers high intensity color with a velvety matte finish from the very first stroke! Impressive staying power up to 12hr kiss-proof, touch-proof, water-proof wear. Available in 28 velvety matte shades.Rimmel Stay Matte Liquid Lip Colour, Strapless",https://i5.walmartimages.com/asr/e0849504-9377-4c99-b561-04befc6eedce_1.723bef4ba48dfe48b13408cabe0cee30.jpeg | https://i5.walmartimages.com/asr/b5ab092d-a8b7-4608-aff3-d2c0c9f95fa9_1.a80edff3f7733008333d8b9504d72a8b.jpeg,0.0,592.0
"Wahl Mustache and Beard Trimmer with Long Lasting Metal Blades, Powerful Motor and 4 Attachment Combs Included",Wahl,Personal Care > Personal Care by Brand > Wahl > All Wahl,"Wahl Mustache and Beard Trimmer with Long Lasting Metal Blades, Powerful Motor and 4 Attachment Combs Included Wahl Hair Clippers for Haircutting and Touch-Ups For Beard Trimming and Necklines, Trimming Around Ears Self-Sharpening Long-Lasting Blades The mens compact hair clipper features high carbon steel blades that are precision ground to stay sharp longer Ergonomic Design and Grip Makes the haircut machine easy to handle at any angle and on any part of the body Four Guide Combs Achieve a variety of beard lengths with the 3 individual guides (stubble, medium, & full) and the 5-position adjustable guide (1/16&quot - 1/2&quot) Beard and Mustache Hair Trimmer The compact size hair trimmer is a great companion to a full size clippers, ideal for Cleaning up your beard, mustache, goatee, neckline and sideburns Full English and Spanish Instructions You will quickly learn to use this complete haircut kit to its potential for your personal use and even give your kids their favorite buzz Features Perfect Haircutting Kit for the entire family 4 Guide Combs, 5-Position Guide, 1/16&quot to 3/16, Mustache Comb, Blade Oil, Cleaning Brush, Storage Pouch Ideal for trimming around ears, necklines, and sideburns Self-sharpening, high carbon steel blades Ideal for head and total body groomingPerfect Mini Hair Trimmer with Multiple Attachment Guide Combs Included",https://i5.walmartimages.com/asr/d62e1b53-d231-465c-bfb1-b6ab1db98e45.b175a88f38cbda07079fd6ada8e76736.jpeg | https://i5.walmartimages.com/asr/5aba5fd3-1215-4dbf-acc8-1c37270bf190.a024ce48d5b81c4e9272715ce5387ad4.jpeg | https://i5.walmartimages.com/asr/7ab7241b-d590-486e-ad51-e9a6fbaaf23f.afc3f78e2286651bba8cf8a81684c37e.jpeg | https://i5.walmartimages.com/asr/de8038d4-1b58-42ad-90e1-1534a2bf348c.98ccb91f109acbf75c495cd1c121d711.jpeg | https://i5.walmartimages.com/asr/0b9fcc07-e566-402c-b5b8-66589db06016.215056e11a8943ac66daa461d71d4072.jpeg | https://i5.walmartimages.com/asr/eaeda4d9-e0e8-478e-9057-6723438532b1.1a8fdeb271cda15e95a93567d56d69a7.jpeg,0.0,0.0
